tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance
4,1226,0.9788,care,1233,0.0,0.3325,8
4,1224,0.9538,care,1227,0.0,0.27,1
4,1232,0.9788,care,1227,0.0,0.27,2
4,1246,0.9888,care,1233,0.0,0.3325,5
5,1224,0.9233199999999999,care,1233,0.0,0.399,6
5,1232,0.97332,care,1233,0.5,0.399,6
5,1246,0.98332,care,1233,0.0,0.399,4
5,1238,0.9483199999999999,care,1227,0.0,0.3165,3
5,1226,0.97332,care,1233,0.0,0.399,7
6,1226,0.96776,care,1233,0.0,0.3405,6
6,1224,0.9177599999999999,care,1233,0.0,0.3405,5
6,1246,0.97776,care,1233,0.0,0.3405,3
6,1238,0.9427599999999999,care,1227,0.0,0.383,2
6,1232,0.96776,care,1233,0.5,0.3405,5
7,1246,0.97212,care,1233,0.0,0.28200000000000003,2
7,1238,0.93712,care,1225,0.0,0.391,4
7,1226,0.96212,care,1233,0.0,0.28200000000000003,5
7,1232,0.96212,care,1233,0.5,0.28200000000000003,4
7,1224,0.9121199999999999,care,1233,0.0,0.28200000000000003,4
8,1224,0.9063999999999999,care,1225,0.5,0.4575,7
8,1246,0.9663999999999999,care,1227,0.0,0.391,5
8,1238,0.9313999999999999,care,1225,0.0,0.4575,3
8,1232,0.9563999999999999,care,1233,0.5,0.2235,3
8,1226,0.9563999999999999,care,1225,0.0,0.4575,6
9,1228,0.9355999999999999,care,1235,0.0,0.2275,1
9,1226,0.9505999999999999,care,1225,0.0,0.399,5
9,1238,0.9255999999999999,care,1225,0.0,0.399,2
9,1232,0.9505999999999999,care,1233,0.5,0.165,2
9,1224,0.9005999999999998,care,1225,0.5,0.399,6
9,1246,0.9605999999999999,care,1227,0.0,0.3325,4
9,1234,0.9505999999999999,care,1229,0.0,0.34850000000000003,3
10,1234,0.9447199999999999,care,1229,0.0,0.35250000000000004,2
10,1224,0.8947199999999998,care,1225,0.5,0.3405,5
10,1228,0.9047199999999999,care,1229,0.5,0.35250000000000004,5
10,1246,0.9547199999999999,care,1227,0.0,0.274,3
10,1238,0.9197199999999999,care,1225,0.0,0.3405,1
10,1226,0.9447199999999999,care,1225,0.0,0.3405,4
11,1228,0.8987599999999999,care,1229,0.5,0.29400000000000004,4
11,1234,0.9387599999999999,care,1235,0.5,0.3205,5
11,1238,0.8887599999999999,care,1225,0.0,0.3165,1
11,1246,0.9487599999999999,care,1225,0.0,0.3165,7
11,1226,0.9387599999999999,care,1225,0.0,0.3165,3
11,1224,0.8937599999999999,care,1225,0.5,0.3165,5
12,1224,0.8877199999999998,care,1247,0.0,0.30200000000000005,6
12,1226,0.9327199999999999,care,1225,0.0,0.254,2
12,1246,0.9427199999999999,care,1225,0.0,0.254,6
12,1232,0.9327199999999999,care,1227,0.0,0.28200000000000003,3
13,1226,0.9315999999999999,care,1225,0.0,0.3205,2
13,1232,0.9265999999999999,care,1247,0.0,0.36850000000000005,3
13,1224,0.8815999999999998,care,1247,0.0,0.36850000000000005,5
13,1246,0.9365999999999999,care,1225,0.0,0.3205,5
13,1238,0.8515999999999998,care,1227,0.0,0.28600000000000003,3
14,1238,0.8453999999999998,care,1227,0.0,0.29000000000000004,2
14,1232,0.9203999999999999,care,1247,0.0,0.43500000000000005,2
14,1226,0.9253999999999999,care,1225,0.0,0.387,1
14,1224,0.8753999999999998,care,1247,0.0,0.43500000000000005,4
14,1246,0.9303999999999999,care,1225,0.0,0.387,4
15,1226,0.8941199999999999,care,1225,0.0,0.4415,1
15,1224,0.8691199999999999,care,1247,0.0,0.5015000000000001,3
15,1238,0.8391199999999999,care,1247,0.0,0.5015000000000001,6
15,1246,0.9241199999999999,care,1247,0.5,0.5015000000000001,7
15,1232,0.9141199999999999,care,1247,0.0,0.5015000000000001,1
16,1246,0.9177599999999999,care,1247,0.5,0.379,6
16,1224,0.8627599999999999,care,1225,0.5,0.504,8
16,1238,0.8327599999999998,care,1247,0.0,0.379,6
16,1232,0.8827599999999999,care,1233,0.5,0.44300000000000006,6
16,1226,0.8627599999999999,care,1225,0.0,0.504,1
17,1234,0.8763199999999999,care,1229,0.0,0.31800000000000006,4
17,1224,0.8563199999999999,care,1225,0.5,0.4415,7
17,1238,0.8313199999999998,care,1247,0.0,0.3205,6
17,1232,0.8763199999999999,care,1233,0.5,0.38450000000000006,5
17,1228,0.8613199999999999,care,1235,0.0,0.133,2
17,1246,0.9113199999999999,care,1247,0.5,0.3205,5
17,1226,0.8313199999999998,care,1225,0.0,0.4415,1
18,1240,0.8126799999999998,care,1233,0.0,0.32600000000000007,8
18,1234,0.8697999999999999,care,1229,0.0,0.38450000000000006,3
18,1228,0.8547999999999999,care,1235,0.0,0.1995,1
18,1238,0.8297999999999999,care,1247,0.0,0.262,6
18,1246,0.9047999999999999,care,1239,0.0,0.38850000000000007,4
18,1232,0.8697999999999999,care,1233,0.5,0.32600000000000007,4
18,1226,0.7997999999999998,care,1239,0.0,0.38850000000000007,3
18,1224,0.8497999999999999,care,1225,0.5,0.379,6
19,1234,0.8631999999999999,care,1229,0.0,0.38850000000000007,2
19,1246,0.8981999999999999,care,1239,0.0,0.39250000000000007,3
19,1238,0.8281999999999998,care,1239,0.5,0.39250000000000007,5
19,1232,0.8631999999999999,care,1239,0.0,0.39250000000000007,6
19,1228,0.8231999999999998,care,1229,0.5,0.38850000000000007,5
19,1226,0.7931999999999998,care,1239,0.0,0.39250000000000007,2
19,1224,0.8431999999999998,care,1225,0.5,0.3205,5
19,1240,0.8060799999999998,care,1233,0.0,0.26750000000000007,7
20,1238,0.8215199999999998,care,1239,0.5,0.3340000000000001,4
20,1228,0.8165199999999998,care,1229,0.5,0.33000000000000007,4
20,1224,0.8365199999999998,care,1225,0.5,0.262,4
20,1240,0.7993999999999998,care,1233,0.0,0.20900000000000005,6
20,1232,0.8565199999999998,care,1239,0.0,0.3340000000000001,5
20,1246,0.8915199999999999,care,1239,0.0,0.3340000000000001,2
20,1226,0.7865199999999998,care,1239,0.0,0.3340000000000001,1
20,1234,0.8565199999999998,care,1229,0.0,0.33000000000000007,1
21,1246,0.8847599999999999,care,1239,0.0,0.1915,1
21,1238,0.8147599999999998,care,1239,0.5,0.1915,3
21,1224,0.8297599999999998,care,1247,0.0,0.399,7
21,1226,0.7547599999999998,care,1247,0.0,0.399,7
21,1232,0.8497599999999998,care,1239,0.0,0.1915,4
21,1234,0.8247599999999998,care,1235,0.5,0.3245,5
21,1228,0.8097599999999998,care,1229,0.5,0.1915,3
22,1236,0.8223199999999999,care,1241,0.0,0.3365,1
22,1246,0.8529199999999999,care,1247,0.5,0.403,6
22,1226,0.7479199999999998,care,1247,0.0,0.403,7
22,1240,0.7857999999999998,care,1233,0.0,0.2795000000000001,4
22,1238,0.8079199999999999,care,1239,0.5,0.129,2
22,1224,0.8229199999999999,care,1247,0.0,0.403,7
22,1232,0.8429199999999999,care,1239,0.0,0.129,3
23,1246,0.8459999999999999,care,1247,0.5,0.34450000000000003,5
23,1236,0.7903999999999999,care,1241,0.0,0.379,1
23,1232,0.8359999999999999,care,1233,0.5,0.3460000000000001,4
23,1238,0.8059999999999998,care,1233,0.0,0.3460000000000001,6
23,1226,0.7409999999999998,care,1247,0.0,0.34450000000000003,6
23,1224,0.8159999999999998,care,1247,0.0,0.34450000000000003,6
23,1240,0.7788799999999998,care,1241,0.5,0.379,6
24,1238,0.7989999999999998,care,1233,0.0,0.2875000000000001,5
24,1224,0.8089999999999998,care,1225,0.5,0.3405,5
24,1232,0.8289999999999998,care,1233,0.5,0.2875000000000001,3
24,1246,0.8389999999999999,care,1247,0.5,0.28600000000000003,4
24,1226,0.7339999999999998,care,1247,0.0,0.28600000000000003,5
24,1240,0.7718799999999998,care,1241,0.5,0.3165,5
24,1236,0.7583999999999999,care,1241,0.0,0.3165,1
25,1228,0.7819199999999998,care,1235,0.0,0.2155,1
25,1234,0.8069199999999999,care,1229,0.0,0.3325,3
26,1228,0.7497599999999998,care,1229,0.5,0.3365,5
26,1234,0.7997599999999998,care,1229,0.0,0.3365,2
27,1226,0.7125199999999997,care,1225,0.0,0.165,4
27,1234,0.7925199999999998,care,1229,0.0,0.278,1
27,1238,0.7775199999999998,care,1227,0.0,0.3420000000000001,6
27,1246,0.8175199999999998,care,1227,0.0,0.3420000000000001,4
27,1224,0.7875199999999998,care,1225,0.5,0.165,2
27,1232,0.7825199999999998,care,1227,0.0,0.3420000000000001,6
27,1228,0.7425199999999997,care,1229,0.5,0.278,4
28,1228,0.7351999999999997,care,1229,0.5,0.1915,3
28,1232,0.7751999999999998,care,1227,0.0,0.3460000000000001,5
28,1224,0.7801999999999998,care,1225,0.5,0.10650000000000001,1
28,1226,0.7051999999999997,care,1225,0.0,0.10650000000000001,3
28,1234,0.7601999999999998,care,1235,0.5,0.3245,5
28,1236,0.6795999999999998,care,1229,0.0,0.1915,7
28,1242,0.8669999999999999,care,1237,0.0,0.29000000000000004,4
28,1246,0.8101999999999998,care,1227,0.0,0.3460000000000001,3
28,1238,0.7701999999999998,care,1227,0.0,0.3460000000000001,5
29,1246,0.8027999999999998,care,1227,0.0,0.3500000000000001,2
29,1238,0.7627999999999998,care,1227,0.0,0.3500000000000001,4
29,1240,0.7356799999999998,care,1237,0.0,0.35650000000000004,2
29,1226,0.6977999999999998,care,1225,0.0,0.0665,2
29,1236,0.6721999999999998,care,1229,0.0,0.133,6
29,1224,0.7477999999999998,care,1227,0.0,0.3500000000000001,4
29,1242,0.8595999999999999,care,1243,0.5,0.403,6
29,1232,0.7677999999999998,care,1227,0.0,0.3500000000000001,4
30,1232,0.7603199999999998,care,1227,0.0,0.3540000000000001,3
30,1224,0.7403199999999998,care,1227,0.0,0.3540000000000001,3
30,1240,0.7281999999999997,care,1237,0.0,0.42300000000000004,1
30,1226,0.6953199999999997,care,1227,0.5,0.3540000000000001,4
30,1246,0.7953199999999998,care,1227,0.0,0.3540000000000001,1
30,1238,0.7553199999999998,care,1227,0.0,0.3540000000000001,3
30,1236,0.6647199999999998,care,1229,0.0,0.0745,5
30,1230,0.6803199999999997,care,1247,0.0,0.31000000000000005,8
30,1242,0.8521199999999999,care,1243,0.5,0.34450000000000003,5
31,1232,0.7527599999999998,care,1233,0.5,0.3405000000000001,5
31,1226,0.6877599999999997,care,1227,0.5,0.19550000000000006,3
31,1242,0.8445599999999999,care,1243,0.5,0.28600000000000003,4
31,1236,0.6571599999999997,care,1229,0.0,0.0665,4
31,1230,0.6727599999999997,care,1247,0.0,0.31400000000000006,7
31,1246,0.7627599999999998,care,1233,0.0,0.3405000000000001,6
31,1224,0.7327599999999997,care,1227,0.0,0.19550000000000006,2
31,1238,0.7527599999999998,care,1227,0.0,0.19550000000000006,3
31,1240,0.6956399999999997,care,1237,0.0,0.4415,1
32,1242,0.8369199999999999,care,1243,0.5,0.2275,3
32,1244,0.8301199999999996,care,1231,0.0,0.3165,1
32,1230,0.6651199999999997,care,1247,0.0,0.25550000000000006,6
32,1236,0.6495199999999998,care,1237,0.5,0.504,8
32,1240,0.6629999999999997,care,1237,0.0,0.504,1
33,1242,0.8291999999999998,care,1237,0.0,0.4415,7
33,1240,0.6302799999999996,care,1237,0.0,0.4415,1
33,1244,0.7973999999999996,care,1231,0.0,0.379,1
33,1236,0.6417999999999997,care,1237,0.5,0.4415,7
33,1230,0.6573999999999997,care,1247,0.0,0.19700000000000004,5
34,1242,0.8213999999999998,care,1237,0.0,0.379,6
34,1244,0.7645999999999995,care,1231,0.0,0.4415,1
34,1240,0.5974799999999996,care,1237,0.0,0.379,1
34,1236,0.6339999999999997,care,1237,0.5,0.379,6
34,1230,0.6495999999999996,care,1247,0.0,0.26350000000000007,4
35,1232,0.7217199999999997,care,1247,0.0,0.33000000000000007,6
35,1240,0.5645999999999995,forage,,,,
35,1226,0.6667199999999996,care,1247,0.0,0.33000000000000007,5
35,1230,0.6417199999999996,care,1231,0.5,0.504,8
35,1244,0.7317199999999995,care,1231,0.0,0.504,1
35,1238,0.7217199999999997,care,1233,0.0,0.10650000000000007,3
35,1236,0.6261199999999997,care,1237,0.5,0.3165,5
35,1246,0.7317199999999997,care,1233,0.0,0.10650000000000007,2
35,1224,0.6817199999999997,care,1247,0.0,0.33000000000000007,6
35,1242,0.8135199999999998,care,1237,0.0,0.3165,5
36,1240,0.5566399999999996,forage,,,,
36,1230,0.6337599999999997,care,1231,0.5,0.4415,7
36,1242,0.8055599999999998,care,1243,0.5,0.36850000000000005,5
36,1224,0.6787599999999997,care,1247,0.0,0.3340000000000001,6
36,1244,0.6987599999999995,care,1231,0.0,0.4415,1
36,1232,0.7137599999999997,care,1247,0.0,0.3340000000000001,5
36,1226,0.6587599999999997,care,1247,0.0,0.3340000000000001,4
36,1238,0.7137599999999997,care,1247,0.0,0.3340000000000001,6
36,1246,0.7287599999999997,care,1247,0.5,0.3340000000000001,4
37,1242,0.7975199999999998,care,1243,0.5,0.31000000000000005,4
37,1240,0.5485999999999995,forage,,,,
37,1246,0.7207199999999997,care,1247,0.5,0.2755000000000001,3
37,1230,0.6257199999999996,care,1231,0.5,0.379,6
37,1226,0.6507199999999996,care,1247,0.0,0.2755000000000001,3
37,1244,0.6657199999999994,care,1231,0.0,0.379,1
37,1232,0.7107199999999997,care,1247,0.0,0.2755000000000001,5
37,1224,0.6757199999999997,care,1247,0.0,0.2755000000000001,6
37,1238,0.7057199999999997,care,1247,0.0,0.2755000000000001,5
38,1236,0.6019999999999996,forage,,,,
38,1230,0.6175999999999996,care,1231,0.5,0.3165,5
38,1246,0.7125999999999997,care,1247,0.5,0.21700000000000005,2
38,1242,0.7893999999999998,care,1243,0.5,0.25150000000000006,3
38,1244,0.6325999999999994,forage,,,,
38,1240,0.5454799999999995,forage,,,,
38,1224,0.6725999999999996,care,1239,0.0,0.38050000000000006,5
38,1238,0.6975999999999997,care,1247,0.0,0.21700000000000005,4
38,1226,0.6425999999999996,care,1239,0.0,0.38050000000000006,5
38,1232,0.7025999999999997,care,1247,0.0,0.21700000000000005,4
39,1236,0.5937999999999997,forage,,,,
39,1240,0.7922799999999995,care,1241,0.5,0.30600000000000005,4
39,1246,0.7043999999999997,care,1239,0.0,0.44700000000000006,6
39,1226,0.6343999999999996,care,1239,0.0,0.44700000000000006,4
39,1232,0.6993999999999997,care,1239,0.0,0.44700000000000006,6
39,1224,0.6643999999999997,care,1239,0.0,0.44700000000000006,4
39,1238,0.6893999999999997,care,1247,0.0,0.15850000000000006,3
40,1238,0.6811199999999997,care,1239,0.5,0.45100000000000007,6
40,1224,0.6561199999999997,care,1239,0.0,0.45100000000000007,3
40,1232,0.6911199999999997,care,1239,0.0,0.45100000000000007,5
40,1226,0.6261199999999997,care,1239,0.0,0.45100000000000007,3
40,1246,0.6961199999999997,care,1239,0.0,0.45100000000000007,5
41,1246,0.6877599999999997,care,1239,0.0,0.39250000000000007,4
41,1224,0.6477599999999997,care,1239,0.0,0.39250000000000007,2
41,1238,0.6727599999999997,care,1239,0.5,0.39250000000000007,5
41,1232,0.6827599999999997,care,1239,0.0,0.39250000000000007,4
41,1226,0.6177599999999996,care,1239,0.0,0.39250000000000007,2
41,1230,0.8527599999999996,care,1245,0.0,0.36450000000000005,7
41,1244,0.6077599999999994,care,1245,0.5,0.36450000000000005,5
41,1242,0.7645599999999998,care,1237,0.0,0.2155,5
42,1232,0.6743199999999997,care,1239,0.0,0.3340000000000001,3
42,1246,0.6793199999999997,care,1247,0.5,0.3580000000000001,4
42,1242,0.7561199999999998,care,1237,0.0,0.2195,4
42,1244,0.5993199999999994,care,1245,0.5,0.30600000000000005,4
42,1230,0.8443199999999996,care,1245,0.0,0.30600000000000005,6
42,1238,0.6643199999999997,care,1239,0.5,0.3340000000000001,4
42,1224,0.6393199999999997,care,1239,0.0,0.3340000000000001,1
42,1226,0.6093199999999996,care,1239,0.0,0.3340000000000001,1
43,1224,0.6057999999999997,forage,,,,
43,1226,0.5757999999999996,forage,,,,
43,1242,0.7475999999999998,care,1237,0.0,0.161,3
43,1246,0.6707999999999997,care,1247,0.5,0.2995000000000001,3
43,1238,0.6557999999999997,care,1233,0.0,0.32600000000000007,3
43,1232,0.6657999999999997,care,1239,0.0,0.1915,2
44,1246,0.6621999999999997,care,1247,0.5,0.24100000000000008,2
44,1226,0.5671999999999996,care,1233,0.0,0.39250000000000007,4
44,1240,0.7250799999999995,care,1233,0.0,0.39250000000000007,8
44,1242,0.7389999999999998,care,1243,0.5,0.5255000000000001,7
44,1224,0.6021999999999996,care,1233,0.0,0.39250000000000007,6
44,1238,0.6471999999999997,care,1233,0.0,0.39250000000000007,2
44,1232,0.6571999999999997,care,1233,0.5,0.39250000000000007,5
