tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance
4,136,0.9788,care,99,0.0,0.3325,6
4,98,0.9788,care,93,0.0,0.2075,3
4,132,0.9888,care,91,0.0,0.0785,2
4,148,0.9788,care,97,0.0,0.1915,3
4,122,0.9938,care,99,0.0,0.3325,3
4,110,0.9538,care,131,0.0,0.3325,6
4,108,0.9538,care,121,0.0,0.27,1
4,112,0.9888,care,93,0.0,0.2075,4
4,128,0.9888,care,147,0.0,0.3325,7
4,102,0.9538,care,119,0.0,0.2075,3
4,126,0.9788,care,121,0.0,0.27,5
4,120,0.9538,care,147,0.0,0.3325,2
4,116,0.9838,care,99,0.0,0.3325,5
4,104,0.9888,care,99,0.0,0.3325,7
4,146,0.9788,care,147,0.5,0.3325,5
4,142,0.9538,care,121,0.0,0.27,7
4,130,0.9788,care,97,0.0,0.1915,2
4,92,0.9788,care,91,0.0,0.0785,2
4,96,0.9288,care,131,0.0,0.3325,6
4,124,0.9888,care,99,0.0,0.3325,5
4,140,0.9788,care,99,0.0,0.3325,6
5,118,0.97332,care,119,0.5,0.149,2
5,106,0.9483199999999999,care,107,0.5,0.3365,5
5,140,0.97332,care,99,0.0,0.3365,5
5,130,0.97332,care,131,0.5,0.399,6
5,98,0.97832,care,99,0.5,0.3365,5
5,142,0.9483199999999999,care,121,0.0,0.3165,6
5,112,0.98832,care,131,0.0,0.399,8
5,116,0.97832,care,99,0.0,0.3365,4
5,148,0.97332,care,131,0.0,0.399,7
5,96,0.9233199999999999,care,131,0.0,0.399,5
5,108,0.9233199999999999,care,121,0.0,0.3165,1
5,132,0.98832,care,99,0.0,0.3365,8
5,102,0.9483199999999999,care,119,0.0,0.149,2
5,104,0.98332,care,99,0.0,0.3365,6
5,124,0.98332,care,99,0.0,0.3365,4
5,128,0.98332,care,147,0.0,0.274,6
5,94,0.9483199999999999,care,107,0.0,0.3365,5
5,136,0.97332,care,99,0.0,0.3365,6
5,144,0.99332,care,107,0.0,0.3365,2
5,100,0.97332,care,119,0.0,0.149,6
5,138,0.97332,care,139,0.5,0.2115,3
5,122,0.98832,care,99,0.0,0.3365,2
5,120,0.9483199999999999,care,147,0.0,0.274,1
5,126,0.97332,care,121,0.0,0.3165,4
5,146,0.97332,care,147,0.5,0.274,4
5,110,0.9483199999999999,care,131,0.0,0.399,5
6,114,0.9527599999999999,care,135,0.0,0.153,3
6,116,0.97276,care,99,0.0,0.278,3
6,108,0.8927599999999999,care,127,0.0,0.3405,7
6,142,0.9427599999999999,care,97,0.0,0.3245,3
6,146,0.96776,care,147,0.5,0.1915,3
6,120,0.9177599999999999,care,127,0.0,0.3405,5
6,130,0.96776,care,131,0.5,0.3405,5
6,148,0.96776,care,131,0.0,0.3405,6
6,104,0.97776,care,99,0.0,0.278,5
6,132,0.98276,care,99,0.0,0.278,7
6,136,0.96776,care,99,0.0,0.278,6
6,100,0.96776,care,119,0.0,0.0905,5
6,134,0.9427599999999999,care,135,0.5,0.153,2
6,92,0.96776,care,93,0.5,0.2155,3
6,140,0.96776,care,99,0.0,0.278,4
6,112,0.98276,care,131,0.0,0.3405,7
6,98,0.97276,care,99,0.5,0.278,4
6,122,0.98276,care,99,0.0,0.278,1
6,124,0.97776,care,131,0.0,0.3405,7
6,144,0.98776,care,107,0.0,0.278,1
