tick,mother_id,child_id,r,benefit,cost,success
19,0,23,0.0,0.008,0.03,True
19,14,1,0.0,0.008,0.03,True
20,14,1,0.0,0.008,0.03,True
20,0,23,0.0,0.008,0.03,True
21,0,23,0.0,0.008,0.03,True
21,10,5,0.0,0.07200000000000001,0.06,True
22,6,21,0.0,0.064,0.04,True
23,20,21,0.5,0.008,0.055,True
23,0,23,0.0,0.016,0.03,True
23,2,1,0.0,0.024,0.09,True
24,2,1,0.0,0.008,0.03,True
24,14,1,0.0,0.0,0.03,True
25,6,7,0.5,0.048,0.04,True
25,14,1,0.0,0.008,0.03,True
25,4,11,0.0,0.07200000000000001,0.06,True
25,2,1,0.0,0.0,0.03,True
26,2,1,0.0,0.008,0.03,True
26,14,1,0.0,0.0,0.03,True
26,16,9,0.0,0.11200000000000004,0.065,True
26,12,17,0.0,0.07200000000000001,0.07,True
26,20,7,0.0,0.008,0.04,True
27,14,1,0.0,0.008,0.03,True
27,2,1,0.0,0.0,0.03,True
27,12,17,0.0,0.008,0.03,True
28,0,23,0.0,0.04,0.034999999999999996,True
28,12,17,0.0,0.008,0.03,True
28,2,1,0.0,0.008,0.03,True
28,6,21,0.0,0.04,0.04,True
28,14,1,0.0,0.0,0.03,True
29,14,1,0.0,0.008,0.03,True
29,12,17,0.0,0.008,0.03,True
29,2,1,0.0,0.0,0.03,True
29,20,21,0.5,0.008,0.04,True
30,4,5,0.5,0.07200000000000001,0.05,True
30,14,1,0.0,0.008,0.03,True
30,2,1,0.0,0.0,0.03,True
31,2,1,0.0,0.008,0.03,True
31,14,1,0.0,0.0,0.03,True
32,2,1,0.0,0.008,0.03,True
32,20,7,0.0,0.048,0.04,True
32,10,11,0.5,0.056,0.07999999999999999,True
33,2,1,0.0,0.008,0.03,True
34,0,9,0.0,0.064,0.055,True
38,18,13,0.0,0.19200000000000012,0.115,True
39,4,5,0.5,0.07200000000000001,0.045,True
39,8,1,0.0,0.048,0.13,True
39,2,1,0.0,0.0,0.034999999999999996,True
39,0,23,0.0,0.08800000000000002,0.05,True
40,2,1,0.0,0.008,0.03,True
40,8,1,0.0,0.0,0.03,True
41,2,1,0.0,0.008,0.03,True
41,8,1,0.0,0.0,0.03,True
42,8,1,0.0,0.008,0.03,True
42,2,1,0.0,0.0,0.03,True
43,8,1,0.0,0.008,0.03,True
43,20,7,0.0,0.08800000000000002,0.065,True
43,2,1,0.0,0.0,0.03,True
44,0,9,0.0,0.08000000000000002,0.05,True
44,2,1,0.0,0.008,0.03,True
44,4,11,0.0,0.09600000000000003,0.05,True
44,6,9,0.0,0.0,0.07999999999999999,True
44,20,7,0.0,0.008,0.03,True
45,20,7,0.0,0.008,0.03,True
45,4,11,0.0,0.008,0.03,True
45,22,9,0.0,0.008,0.19500000000000006,True
45,6,9,0.0,0.0,0.03,True
46,10,17,0.0,0.13600000000000007,0.065,True
46,4,11,0.0,0.008,0.03,True
46,20,7,0.0,0.008,0.03,True
47,18,13,0.0,0.07200000000000001,0.07,True
47,4,11,0.0,0.008,0.03,True
47,12,9,0.0,0.016,0.105,True
48,18,13,0.0,0.008,0.03,True
48,4,11,0.0,0.008,0.03,True
48,10,13,0.0,0.0,0.034999999999999996,True
49,18,13,0.0,0.008,0.03,True
49,4,11,0.0,0.008,0.03,True
50,18,13,0.0,0.008,0.03,True
50,22,15,0.0,0.2,0.05,True
50,4,11,0.0,0.008,0.03,True
51,4,11,0.0,0.008,0.03,True
52,4,11,0.0,0.008,0.03,True
53,0,15,0.0,0.2,0.04,True
54,20,7,0.0,0.064,0.04,True
55,20,7,0.0,0.008,0.03,True
56,10,13,0.0,0.048,0.04,True
56,20,7,0.0,0.008,0.03,True
57,20,7,0.0,0.008,0.03,True
58,20,7,0.0,0.008,0.03,True
59,10,17,0.0,0.10400000000000004,0.04,True
59,20,7,0.0,0.008,0.03,True
61,10,13,0.0,0.04,0.034999999999999996,True
62,4,11,0.0,0.08000000000000002,0.045,True
63,4,11,0.0,0.008,0.03,True
63,16,13,0.0,0.016,0.19000000000000006,True
64,4,11,0.0,0.008,0.03,True
65,4,11,0.0,0.008,0.03,True
70,10,13,0.0,0.056,0.045,True
71,10,13,0.0,0.008,0.03,True
72,10,13,0.0,0.008,0.03,True
73,10,13,0.0,0.008,0.03,True
74,10,13,0.0,0.008,0.03,True
76,20,7,0.0,0.13600000000000007,0.07,True
77,16,13,0.0,0.024,0.075,True
77,20,7,0.0,0.008,0.03,True
78,16,13,0.0,0.008,0.03,True
79,16,13,0.0,0.008,0.03,True
80,16,13,0.0,0.008,0.03,True
92,10,13,0.0,0.09600000000000003,0.08499999999999999,True
94,18,13,0.0,0.016,0.19500000000000006,True
95,20,21,0.5,0.2,0.065,True
99,20,7,0.0,0.1760000000000001,0.045,True
102,18,42,0.0,0.024,0.065,True
103,10,45,0.0,0.032,0.075,True
105,26,38,0.5,0.048,0.034999999999999996,True
108,33,45,0.5,0.04,0.04,True
108,29,41,0.5,0.07200000000000001,0.055,True
110,30,44,0.0,0.08800000000000002,0.05,True
111,30,44,0.0,0.008,0.03,True
111,28,40,0.5,0.09600000000000003,0.05,True
112,29,38,0.0,0.056,0.04,True
112,30,44,0.0,0.008,0.03,True
113,30,44,0.0,0.008,0.03,True
114,16,45,0.0,0.048,0.105,True
114,30,44,0.0,0.008,0.03,True
115,30,44,0.0,0.008,0.03,True
115,16,45,0.0,0.008,0.03,True
116,29,41,0.5,0.064,0.045,True
116,24,43,0.0,0.13600000000000007,0.08499999999999999,True
116,30,44,0.0,0.008,0.03,True
117,12,47,0.0,0.14400000000000007,0.065,True
117,31,44,0.0,0.008,0.065,True
117,25,43,0.0,0.008,0.105,True
117,30,44,0.0,0.0,0.03,True
118,25,43,0.0,0.008,0.03,True
118,35,43,0.0,0.0,0.105,True
118,30,44,0.0,0.008,0.03,True
119,35,43,0.0,0.008,0.03,True
119,25,43,0.0,0.0,0.03,True
120,20,46,0.25,0.1680000000000001,0.07,True
120,35,43,0.0,0.008,0.03,True
120,25,43,0.0,0.0,0.03,True
120,4,43,0.0,0.0,0.06,True
121,16,45,0.0,0.048,0.034999999999999996,True
121,25,43,0.0,0.008,0.03,True
121,35,43,0.0,0.0,0.03,True
122,4,43,0.0,0.008,0.03,True
122,25,43,0.0,0.0,0.03,True
122,34,46,0.5,0.016,0.07999999999999999,True
122,35,43,0.0,0.0,0.03,True
123,25,43,0.0,0.008,0.03,True
123,4,43,0.0,0.0,0.03,True
123,35,43,0.0,0.0,0.03,True
124,4,43,0.0,0.008,0.03,True
124,25,43,0.0,0.0,0.03,True
124,35,43,0.0,0.0,0.03,True
124,27,39,0.5,0.2,0.08499999999999999,True
125,33,45,0.5,0.032,0.065,True
125,31,44,0.0,0.056,0.04,True
125,4,43,0.0,0.008,0.03,True
126,26,41,0.0,0.08000000000000002,0.09499999999999999,True
126,24,43,0.0,0.008,0.055,True
126,28,43,0.0,0.0,0.065,True
126,31,44,0.0,0.008,0.03,True
127,31,44,0.0,0.008,0.03,True
127,26,41,0.0,0.008,0.03,True
128,31,44,0.0,0.008,0.03,True
128,26,41,0.0,0.008,0.03,True
129,31,44,0.0,0.008,0.03,True
129,26,41,0.0,0.008,0.03,True
130,26,41,0.0,0.008,0.03,True
130,0,37,0.0,0.2,0.07999999999999999,True
130,12,37,0.0,0.048000000000000154,0.065,True
131,26,41,0.0,0.008,0.03,True
132,33,45,0.5,0.056,0.034999999999999996,True
132,26,41,0.0,0.008,0.03,True
132,20,46,0.25,0.08000000000000002,0.05,True
132,2,37,0.25,0.016,0.045,True
133,26,41,0.0,0.008,0.03,True
133,24,43,0.0,0.056,0.06,True
134,28,43,0.0,0.008,0.055,True
134,32,43,0.0,0.0,0.13,True
134,26,41,0.0,0.008,0.03,True
135,26,41,0.0,0.008,0.03,True
137,33,45,0.5,0.04,0.034999999999999996,True
137,27,39,0.5,0.10400000000000015,0.045,True
138,33,45,0.5,0.008,0.03,True
138,34,39,0.0,0.008,0.065,True
141,4,36,0.0,0.2,0.065,True
142,20,39,0.0,0.032,0.04,True
142,33,45,0.5,0.032,0.034999999999999996,True
142,28,37,0.0,0.08000000000000002,0.065,True
142,34,46,0.5,0.08000000000000002,0.045,True
143,20,39,0.0,0.008,0.03,True
146,14,44,0.0,0.13600000000000007,0.09499999999999999,True
146,34,46,0.5,0.032,0.03,True
146,27,39,0.5,0.024,0.06,True
148,25,44,0.0,0.016,0.075,True
149,16,45,0.0,0.056,0.07999999999999999,True
149,25,44,0.0,0.008,0.03,True
150,16,45,0.0,0.008,0.03,True
150,34,39,0.0,0.032,0.045,True
150,20,46,0.25,0.032,0.04,True
151,20,46,0.25,0.008,0.03,True
151,16,45,0.0,0.008,0.03,True
152,16,45,0.0,0.008,0.03,True
153,16,45,0.0,0.008,0.03,True
153,32,36,0.0,0.2,0.105,True
154,34,46,0.5,0.024,0.045,True
154,16,45,0.0,0.008,0.03,True
155,20,39,0.0,0.04,0.045,True
155,16,45,0.0,0.008,0.03,True
156,16,45,0.0,0.008,0.03,True
156,32,43,0.0,0.1760000000000001,0.04,True
156,20,39,0.0,0.008,0.03,True
157,20,39,0.0,0.008,0.03,True
158,25,43,0.0,0.016,0.065,True
158,20,39,0.0,0.008,0.03,True
159,20,39,0.0,0.008,0.03,True
160,20,39,0.0,0.008,0.03,True
161,20,39,0.0,0.008,0.03,True
162,27,37,0.0,0.1600000000000001,0.09,True
163,34,39,0.0,0.016,0.045,True
164,35,37,0.0,0.016,0.17000000000000004,True
164,34,39,0.0,0.008,0.03,True
165,10,39,0.0,0.008,0.15000000000000002,True
165,34,39,0.0,0.0,0.03,True
166,34,39,0.0,0.008,0.03,True
167,34,39,0.0,0.008,0.03,True
168,34,39,0.0,0.008,0.03,True
169,32,36,0.0,0.1600000000000004,0.055,True
170,27,36,0.0,0.008,0.065,True
171,16,45,0.0,0.12000000000000005,0.06,True
172,25,43,0.0,0.11200000000000004,0.055,True
172,33,42,0.0,0.2,0.065,True
176,20,45,0.0,0.04,0.065,True
177,31,42,0.0,0.2,0.04,True
178,29,44,0.0,0.2,0.065,True
178,31,44,0.0,0.03200000000000014,0.03,True
179,31,42,0.0,0.2,0.03,True
179,30,41,0.0,0.2,0.055,True
180,16,45,0.0,0.032,0.04,True
181,16,45,0.0,0.008,0.03,True
182,16,45,0.0,0.008,0.03,True
183,16,45,0.0,0.008,0.03,True
183,33,42,0.0,0.0480000000000004,0.03,True
184,26,41,0.0,0.19200000000000028,0.07999999999999999,True
187,30,38,0.0,0.2,0.04,True
187,29,44,0.0,0.07200000000000001,0.03,True
188,27,38,0.0,0.2,0.055,True
189,24,40,0.0,0.2,0.09999999999999999,True
189,33,42,0.0,0.048,0.034999999999999996,True
190,20,39,0.0,0.1760000000000001,0.06,True
190,33,44,0.0,0.024,0.03,True
191,33,42,0.0,0.016,0.03,True
191,20,39,0.0,0.008,0.03,True
191,30,41,0.0,0.056,0.045,True
192,33,44,0.0,0.016,0.03,True
193,33,42,0.0,0.016,0.03,True
195,16,45,0.0,0.09600000000000003,0.05,True
196,16,45,0.0,0.008,0.03,True
196,29,42,0.0,0.024,0.04,True
197,29,44,0.0,0.04,0.03,True
197,30,41,0.0,0.048,0.034999999999999996,True
198,30,41,0.0,0.008,0.03,True
198,31,42,0.0,0.016,0.04,True
198,26,41,0.0,0.0,0.06,True
198,29,42,0.0,0.0,0.03,True
199,26,41,0.0,0.008,0.03,True
199,30,41,0.0,0.0,0.03,True
199,29,44,0.0,0.016,0.03,True
201,27,62,0.0,0.016,0.055,True
206,50,62,0.5,0.04,0.04,True
207,33,66,0.0,0.064,0.05,True
207,58,63,0.0,0.064,0.045,True
208,33,66,0.0,0.008,0.03,True
209,27,65,0.0,0.08000000000000002,0.045,True
209,33,66,0.0,0.008,0.03,True
210,27,65,0.0,0.008,0.03,True
211,58,70,0.5,0.09600000000000003,0.045,True
212,50,65,0.0,0.016,0.055,True
213,55,60,0.0,0.11200000000000004,0.06,True
214,16,69,0.0,0.12000000000000005,0.06,True
214,33,68,0.0,0.12000000000000005,0.034999999999999996,True
218,54,64,0.0,0.15200000000000008,0.07999999999999999,True
218,55,61,0.0,0.15200000000000008,0.05,True
218,58,63,0.0,0.08800000000000002,0.05,True
219,16,69,0.0,0.04,0.04,True
219,58,63,0.0,0.008,0.03,True
219,56,66,0.0,0.08000000000000002,0.05,True
219,50,65,0.0,0.056,0.06,True
220,50,65,0.0,0.008,0.03,True
220,58,63,0.0,0.008,0.03,True
220,56,66,0.0,0.008,0.03,True
220,59,61,0.0,0.016,0.08499999999999999,True
220,16,69,0.0,0.008,0.03,True
221,56,66,0.0,0.008,0.03,True
221,59,61,0.0,0.008,0.03,True
221,16,69,0.0,0.008,0.03,True
221,50,65,0.0,0.008,0.03,True
221,33,66,0.0,0.0,0.05,True
222,50,65,0.0,0.008,0.03,True
222,59,61,0.0,0.008,0.03,True
222,57,66,0.0,0.008,0.105,True
222,55,67,0.5,0.1840000000000001,0.045,True
222,16,69,0.0,0.008,0.03,True
222,10,69,0.0,0.0,0.034999999999999996,True
223,10,69,0.0,0.008,0.03,True
223,50,65,0.0,0.008,0.03,True
223,59,61,0.0,0.008,0.03,True
224,50,65,0.0,0.008,0.03,True
225,48,61,0.0,0.016,0.08499999999999999,True
227,54,64,0.0,0.07200000000000001,0.06,True
228,26,65,0.0,0.032,0.065,True
228,34,63,0.0,0.064,0.07,True
229,26,65,0.0,0.008,0.03,True
229,33,66,0.0,0.056,0.04,True
229,57,66,0.0,0.0,0.045,True
230,49,71,0.0,0.2,0.07999999999999999,True
230,26,65,0.0,0.008,0.03,True
231,50,65,0.0,0.008,0.04,True
232,10,69,0.0,0.07200000000000001,0.045,True
232,50,65,0.0,0.008,0.03,True
233,34,63,0.0,0.04,0.04,True
233,53,66,0.0,0.032,0.12000000000000001,True
233,32,60,0.0,0.1600000000000001,0.07999999999999999,True
233,50,65,0.0,0.008,0.03,True
233,27,65,0.0,0.0,0.08499999999999999,True
233,30,66,0.25,0.0,0.07999999999999999,True
233,10,69,0.0,0.008,0.03,True
234,27,65,0.0,0.008,0.03,True
234,10,69,0.0,0.008,0.03,True
234,58,63,0.0,0.008,0.045,True
234,50,65,0.0,0.0,0.03,True
235,50,65,0.0,0.008,0.03,True
236,28,70,0.0,0.2,0.13,True
236,50,65,0.0,0.008,0.03,True
237,48,61,0.0,0.09600000000000003,0.07,True
237,59,61,0.0,0.0,0.065,True
238,59,61,0.0,0.008,0.03,True
238,30,68,0.0,0.19200000000000012,0.03,True
238,48,61,0.0,0.0,0.03,True
238,26,65,0.0,0.016,0.04,True
239,26,65,0.0,0.008,0.03,True
239,48,61,0.0,0.008,0.03,True
239,20,70,0.125,0.02400000000000011,0.08499999999999999,True
239,59,61,0.0,0.0,0.03,True
240,59,61,0.0,0.008,0.03,True
240,26,65,0.0,0.008,0.03,True
240,48,61,0.0,0.0,0.03,True
241,10,69,0.0,0.056,0.04,True
241,53,68,0.0,0.024,0.06,True
241,26,65,0.0,0.008,0.03,True
242,10,69,0.0,0.008,0.03,True
243,10,69,0.0,0.008,0.03,True
243,50,65,0.0,0.016,0.04,True
244,10,69,0.0,0.008,0.03,True
244,48,67,0.0,0.1760000000000001,0.045,True
244,50,65,0.0,0.008,0.03,True
244,28,70,0.0,0.04,0.04,True
245,50,65,0.0,0.008,0.03,True
245,56,66,0.0,0.09600000000000003,0.09,True
246,50,65,0.0,0.008,0.03,True
246,56,66,0.0,0.008,0.03,True
246,51,70,0.0,0.016,0.19000000000000006,True
247,50,65,0.0,0.008,0.03,True
248,30,65,0.0,0.008,0.075,True
248,50,65,0.0,0.0,0.03,True
249,20,70,0.125,0.024,0.045,True
249,30,65,0.0,0.008,0.03,True
250,48,67,0.0,0.048,0.034999999999999996,True
250,30,65,0.0,0.008,0.03,True
250,20,70,0.125,0.008,0.03,True
251,28,70,0.0,0.008,0.04,True
251,20,70,0.125,0.0,0.03,True
251,55,64,0.0,0.19200000000000012,0.135,True
251,48,67,0.0,0.008,0.03,True
252,20,70,0.125,0.008,0.03,True
252,26,65,0.0,0.016,0.05,True
252,48,67,0.0,0.008,0.03,True
252,28,70,0.0,0.0,0.03,True
253,31,64,0.0,0.016,0.09499999999999999,True
253,26,65,0.0,0.008,0.03,True
253,20,70,0.125,0.008,0.03,True
253,48,67,0.0,0.008,0.03,True
254,26,65,0.0,0.008,0.03,True
254,20,70,0.125,0.008,0.03,True
254,48,67,0.0,0.008,0.03,True
255,48,67,0.0,0.008,0.03,True
256,56,66,0.0,0.08000000000000002,0.034999999999999996,True
256,29,64,0.0,0.024,0.09499999999999999,True
256,48,67,0.0,0.008,0.03,True
256,54,64,0.0,0.0,0.11,True
257,56,66,0.0,0.008,0.03,True
258,24,65,0.0,0.032,0.13,True
259,24,65,0.0,0.008,0.03,True
260,51,70,0.0,0.048,0.09,True
260,48,61,0.0,0.1600000000000001,0.045,True
261,55,61,0.0,0.008,0.065,True
261,16,66,0.0,0.032,0.09,True
261,51,70,0.0,0.008,0.03,True
262,51,70,0.0,0.008,0.03,True
263,51,70,0.0,0.008,0.03,True
263,35,61,0.0,0.016,0.065,True
264,51,70,0.0,0.008,0.03,True
264,50,65,0.0,0.04,0.06,True
265,50,65,0.0,0.008,0.03,True
265,30,65,0.0,0.0,0.06,True
266,50,65,0.0,0.008,0.03,True
266,28,70,0.0,0.016,0.045,True
266,30,65,0.0,0.0,0.03,True
267,50,65,0.0,0.008,0.03,True
268,27,65,0.0,0.008,0.07,True
268,57,69,0.5,0.19200000000000012,0.14500000000000002,True
269,32,66,0.0,0.064,0.065,True
269,34,60,0.0,0.2,0.125,True
269,16,66,0.0,0.0,0.034999999999999996,True
269,27,65,0.0,0.008,0.03,True
271,57,69,0.5,0.024,0.03,True
272,25,71,0.0,0.2,0.17500000000000004,True
272,57,69,0.5,0.008,0.03,True
272,59,63,0.0,0.2,0.15000000000000002,True
273,25,71,0.0,0.1920000000000004,0.03,True
274,49,71,0.0,0.008,0.20000000000000007,True
275,57,69,0.5,0.024,0.034999999999999996,True
277,48,67,0.0,0.1680000000000001,0.07,True
277,52,71,0.0,0.024,0.2550000000000001,True
280,57,69,0.5,0.04,0.04,True
280,59,70,0.0,0.11200000000000004,0.055,True
281,50,62,0.5,0.2,0.045,True
281,10,64,0.0,0.2,0.13,True
282,28,70,0.0,0.016,0.065,True
283,34,71,0.0,0.048,0.075,True
284,34,71,0.0,0.008,0.03,True
285,20,63,0.0,0.2,0.04,True
286,55,71,0.0,0.016,0.09999999999999999,True
286,31,63,0.0,0.016000000000000285,0.105,True
287,26,65,0.0,0.14400000000000007,0.07999999999999999,True
287,51,70,0.0,0.04,0.075,True
288,26,65,0.0,0.008,0.03,True
288,28,70,0.0,0.008,0.05,True
289,57,69,0.5,0.07200000000000001,0.045,True
291,20,70,0.125,0.024,0.05,True
291,51,70,0.0,0.0,0.03,True
292,51,70,0.0,0.008,0.03,True
293,24,65,0.0,0.04,0.09,True
293,59,70,0.0,0.008,0.055,True
293,51,70,0.0,0.0,0.03,True
294,59,70,0.0,0.008,0.03,True
294,49,67,0.0,0.13600000000000007,0.07,True
294,51,70,0.0,0.0,0.03,True
295,25,71,0.0,0.07200000000000001,0.08499999999999999,True
295,51,70,0.0,0.008,0.03,True
295,57,69,0.5,0.048,0.034999999999999996,True
296,34,71,0.0,0.008,0.05,True
297,48,67,0.0,0.024,0.09499999999999999,True
297,50,65,0.0,0.032,0.065,True
297,29,64,0.0,0.12800000000000017,0.05,True
298,57,69,0.5,0.024,0.034999999999999996,True
299,24,62,0.0,0.2,0.045,True
302,26,86,0.125,0.024,0.045,True
302,55,87,0.0,0.024,0.05,True
303,31,87,0.0,0.008,0.075,True
304,80,92,0.5,0.04,0.034999999999999996,True
304,50,86,0.25,0.016,0.05,True
304,57,93,0.25,0.04,0.04,True
306,82,94,0.5,0.056,0.04,True
308,81,93,0.5,0.032,0.04,True
308,80,90,0.0,0.07200000000000001,0.034999999999999996,True
309,74,89,0.0,0.08000000000000002,0.055,True
309,80,90,0.0,0.008,0.03,True
309,56,90,0.0,0.0,0.034999999999999996,True
310,56,90,0.0,0.008,0.03,True
310,80,90,0.0,0.0,0.03,True
310,74,89,0.0,0.008,0.03,True
311,74,89,0.0,0.008,0.03,True
311,56,90,0.0,0.008,0.03,True
311,80,90,0.0,0.0,0.03,True
312,57,93,0.25,0.032,0.04,True
312,80,90,0.0,0.008,0.03,True
312,74,89,0.0,0.008,0.03,True
312,83,85,0.0,0.10400000000000004,0.06,True
312,56,90,0.0,0.0,0.03,True
313,80,90,0.0,0.008,0.03,True
313,74,89,0.0,0.008,0.03,True
313,29,90,0.0,0.0,0.045,True
313,83,85,0.0,0.008,0.03,True
313,57,93,0.25,0.008,0.03,True
314,74,89,0.0,0.008,0.03,True
314,29,90,0.0,0.008,0.03,True
314,80,90,0.0,0.0,0.03,True
314,57,93,0.25,0.008,0.03,True
315,48,84,0.25,0.12800000000000006,0.075,True
315,29,90,0.0,0.008,0.03,True
315,82,94,0.5,0.07200000000000001,0.06,True
316,81,93,0.5,0.016,0.045,True
317,79,84,0.0,0.016,0.075,True
319,73,84,0.0,0.016,0.09,True
319,51,87,0.25,0.12800000000000006,0.05,True
320,58,88,0.0,0.1680000000000001,0.20000000000000007,True
321,58,88,0.0,0.008,0.03,True
321,52,87,0.0,0.016,0.105,True
322,58,88,0.0,0.008,0.03,True
323,77,86,0.0,0.15200000000000008,0.065,True
323,58,88,0.0,0.008,0.03,True
323,24,88,0.0,0.0,0.055,True
324,58,88,0.0,0.008,0.03,True
324,24,88,0.0,0.0,0.03,True
325,72,91,0.0,0.2,0.08499999999999999,True
327,81,94,0.0,0.09600000000000003,0.065,True
327,59,94,0.0,0.0,0.05,True
327,10,95,0.0,0.2,0.09499999999999999,True
328,81,94,0.0,0.008,0.03,True
329,81,94,0.0,0.008,0.03,True
329,56,88,0.0,0.04,0.065,True
330,59,94,0.0,0.008,0.034999999999999996,True
330,81,94,0.0,0.0,0.03,True
330,56,88,0.0,0.008,0.03,True
331,83,95,0.5,0.05600000000000013,0.11,True
331,32,93,0.0,0.12000000000000005,0.08499999999999999,True
331,51,93,0.0,0.0,0.08499999999999999,True
331,77,89,0.5,0.13600000000000007,0.045,True
332,55,88,0.0,0.016,0.06,True
332,82,93,0.0,0.008,0.11,True
332,32,93,0.0,0.0,0.03,True
333,82,93,0.0,0.008,0.03,True
333,53,86,0.0,0.08000000000000002,0.05,True
334,77,86,0.0,0.008,0.04,True
334,82,93,0.0,0.008,0.03,True
334,53,86,0.0,0.0,0.03,True
334,78,88,0.0,0.016,0.09,True
335,35,84,0.0,0.12800000000000006,0.19000000000000006,True
335,80,90,0.0,0.1600000000000001,0.034999999999999996,True
335,77,86,0.0,0.008,0.03,True
336,77,86,0.0,0.008,0.03,True
337,77,86,0.0,0.008,0.03,True
337,20,93,0.0,0.024,0.05,True
337,25,93,0.0,0.0,0.09,True
337,29,90,0.0,0.016,0.07999999999999999,True
338,75,94,0.0,0.064,0.065,True
338,25,93,0.0,0.008,0.03,True
338,20,93,0.0,0.0,0.03,True
338,73,84,0.0,0.024,0.12000000000000001,True
339,20,93,0.0,0.008,0.03,True
339,73,84,0.0,0.008,0.03,True
339,75,94,0.0,0.008,0.03,True
340,78,88,0.0,0.048,0.03,True
340,75,94,0.0,0.008,0.03,True
341,55,88,0.0,0.008,0.045,True
341,32,93,0.0,0.016,0.045,True
341,59,94,0.0,0.008,0.04,True
341,78,88,0.0,0.0,0.03,True
342,78,88,0.0,0.008,0.03,True
342,59,94,0.0,0.008,0.03,True
342,32,93,0.0,0.008,0.03,True
342,55,88,0.0,0.0,0.03,True
342,76,84,0.0,0.024,0.19500000000000006,True
343,73,91,0.0,0.1520000000000002,0.03,True
343,32,93,0.0,0.008,0.03,True
343,59,94,0.0,0.008,0.03,True
343,55,88,0.0,0.008,0.03,True
344,55,88,0.0,0.008,0.03,True
344,24,88,0.0,0.0,0.05,True
344,76,91,0.0,0.008,0.034999999999999996,True
345,55,88,0.0,0.008,0.03,True
346,35,84,0.0,0.032,0.05,True
347,35,84,0.0,0.008,0.03,True
348,49,90,0.0,0.08800000000000002,0.105,True
348,35,84,0.0,0.008,0.03,True
350,25,93,0.0,0.056,0.05,True
351,25,93,0.0,0.008,0.03,True
351,73,84,0.0,0.024,0.045,True
352,25,93,0.0,0.008,0.03,True
353,10,95,0.0,0.1760000000000001,0.06,True
355,58,93,0.0,0.024,0.08499999999999999,True
356,59,87,0.0,0.2,0.03,True
356,56,88,0.0,0.08800000000000002,0.07999999999999999,True
356,32,93,0.0,0.008,0.04,True
356,58,93,0.0,0.0,0.03,True
357,32,93,0.0,0.008,0.03,True
357,56,88,0.0,0.008,0.03,True
358,56,88,0.0,0.008,0.03,True
358,57,87,0.0,0.0960000000000002,0.08499999999999999,True
359,73,84,0.0,0.064,0.065,True
359,48,95,0.0,0.048,0.115,True
359,56,88,0.0,0.008,0.03,True
359,83,84,0.0,0.0,0.105,True
360,83,84,0.0,0.008,0.03,True
362,78,88,0.0,0.024,0.055,True
364,51,93,0.0,0.056,0.11,True
365,35,84,0.0,0.04,0.07999999999999999,True
366,79,84,0.0,0.008,0.19000000000000006,True
367,25,93,0.0,0.024,0.06,True
368,76,85,0.0,0.2,0.09999999999999999,True
370,58,93,0.0,0.024,0.055,True
370,31,85,0.0,0.2,0.14,True
